Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
38,459.25,Bank2,Visa,chip,f,POS,0.324831547861439,-0.6969905268298391,-0.254847222663181,2.93448725118042,0
60,52.4,Bank1,Visa,chip,m,POS,-0.5317268501610201,0.32800063186163697,1.8314267671511901,0.254892744739033,0
52,64.0,Bank1,Master,INTERNET,m,INTERNET,1.77062313854089,-0.9690891359287069,0.613866595542745,1.72814666654895,0
24,1253.0,Bank3,Visa_Debit,internet,m,INTERNET,-2.43923696855219,2.5914581626361097,-2.84012564998452,1.28624391005241,1
75,3.59,Bank10,Visa,chip,m,POS,-0.0819795005125981,0.9462900797028001,-0.38464698286525206,-0.633036348611694,0
56,19.95,Bank2,Visa,magnetic,f,POS,2.12928909488634,-0.628326419566984,-1.24403629702513,-0.669362562784131,0
36,104.0,Bank4,Visa,chip,m,POS,2.01133487835336,-1.20925788597775,-0.859452982896737,-0.722811776394879,0
62,9.67,Bank0,Visa,chip,m,ATM,-0.30472623651953695,1.0233024335979,-0.129371128266917,-0.5564429154231589,0
21,24.95,Bank12,Visa,chip,f,POS,-8.54963237028315,-10.7479437691992,1.45414302202111,1.8724984966669598,0
55,7.18,Bank0,Master_Debit,INTERNET,m,INTERNET,-2.09437147150907,1.35882263577771,-0.0712768503580823,-0.7252779732188871,0
32,12.99,Bank3,Visa,magnetic,f,POS,1.16807998787474,0.23007563981455498,0.38769616415427705,0.735735583881065,0
46,46.29,Bank5,Visa,INTERNET,f,INTERNET,-0.98361369055518,0.0470522398563576,-0.5784159334994781,-4.58844720415174,0
78,10.0,Bank1,Master,INTERNET,f,INTERNET,1.4706566847173999,-0.38218945680239497,-0.524838404872253,-0.9635374389446031,0
50,52.48,Bank1,Visa,chip,m,POS,-1.6364873760681102,-0.131781324008595,1.2287891493748402,0.676656070143292,0
55,45.55,Bank7,Visa,chip,f,ATM,-1.50491500039804,1.03686273681146,1.5920507194038,0.267358961352376,0
40,4.71,Bank12,Master_Debit,INTERNET,m,INTERNET,2.0874131577740402,-0.219803694618014,-1.6954772884417502,-0.141343804802357,0
66,0.76,Bank0,Visa_Debit,magnetic,f,ATM,-1.80666289578552,1.3995679998284798,-0.284465849634161,0.301999810065894,0
60,259.0,Bank0,Visa_Debit,chip,m,POS,0.901430267645237,-1.13111595231877,0.454773255897836,-0.39974605161010296,0
61,2.0,Bank3,Master,INTERNET,f,INTERNET,-0.317813293052373,0.873552081841366,0.867691325815108,-0.9534308630155051,0
18,15.0,Bank2,Visa_Debit,INTERNET,m,INTERNET,2.27109668792133,-1.4035318985958702,-1.01073896620848,-1.64926210473885,0
72,265.0,Bank9,Visa_Debit,magnetic,f,ATM,0.7528266260985258,-0.401703650215123,-0.25185637478478895,0.9764820968464442,0
21,33.39,Bank9,Visa_Debit,magnetic,m,ATM,2.23019558994221,-1.35149372135647,-1.01145222245539,-1.6680031883843798,0
51,1.5,Bank1,Visa_Debit,chip,f,POS,-0.551324942251629,0.836560718504572,0.567762836203072,-0.19712301671333102,0
73,3.99,Bank5,Visa,chip,m,POS,2.0096360297691,-0.35541632260832007,-0.31771750572631796,0.5848469786380159,0
79,1.0,Bank2,Master,magnetic,f,ATM,2.10327921666006,-0.009427121499554979,-1.4501424387069801,0.33358185532355106,0
57,5.0,Bank7,Visa,INTERNET,m,INTERNET,-0.763695112484445,0.6274152888794079,0.28722282529152193,-1.8741461003044,0
38,1.79,Bank2,Visa_Debit,magnetic,f,POS,2.06524426326631,0.231102553802596,-1.6715068153062,0.40488592051701,0
50,0.89,Bank9,Master,chip,f,ATM,-0.984197320797389,3.0787974275102203,-3.2193112230424905,1.60993817251096,0
50,52.96,Bank3,Visa,chip,m,ATM,1.96874459755183,-0.222145159114514,-1.30110266438424,0.49117691021622395,0
48,1.98,Bank5,Visa,INTERNET,m,INTERNET,1.24037274586253,0.183131718694685,0.39232194868265896,0.428011343753083,0
66,2.28,Bank6,Master,INTERNET,f,INTERNET,-1.44990154079402,1.77489600122453,1.6727225387021598,2.91795583779506,0
25,243.22,Bank2,Visa_Debit,chip,f,POS,-1.16314008075294,1.52449388622428,0.125988449929184,0.7593957936617209,0
77,0.89,Bank2,Master,chip,f,POS,1.2351858569483,0.456897005881098,-0.13960363440210902,1.05691027567012,0
75,191.21,Bank2,Master_Debit,INTERNET,f,INTERNET,-0.809639679297547,0.371253903748428,0.0978054802242938,-0.477264926842914,0
33,319.09,Bank5,Visa,INTERNET,m,INTERNET,-0.982405954068988,-0.0619900064372302,-1.0228229973205698,-2.22721535218002,0
49,226.0,Bank4,Visa_Debit,magnetic,f,ATM,-3.2528189227206896,-3.45532462130194,2.54269833263039,1.85287549237562,0
39,131.93,Bank3,Visa_Debit,INTERNET,f,INTERNET,-1.42116409406253,-0.838765780845982,1.34151712360283,0.930110808347225,0
37,2.69,Bank1,Master,INTERNET,f,INTERNET,-2.46865765557739,2.80618658005178,-2.67606076868001,-0.74038329946522,0
67,1245.3,Bank1,Visa,internet,f,INTERNET,-2.8663637052590696,2.34694943137396,-4.05330668845935,3.98335888025187,1
42,37.14,Bank0,Visa_Debit,magnetic,m,POS,-0.35184964239749794,-0.0550275364328736,0.842810315826793,-1.22064581838545,0
29,8.99,Bank5,Master_Debit,chip,f,POS,1.9966067635140299,0.0706294149894888,-1.62008442791825,0.343303860003438,0
54,50.29,Bank2,Master_Debit,chip,f,POS,0.242005885955098,1.34338831698661,-0.950506648123125,1.0447428890577801,0
74,48.0,Bank2,Visa,INTERNET,m,INTERNET,1.4349167785807901,-1.07704746164077,0.0198965049120034,-1.4064469609264498,0
24,0.89,Bank2,Visa_Debit,chip,m,POS,2.05860886384231,-0.209722009324142,-1.13829984512355,0.41204754602994703,0
75,2618.7,Bank1,Visa,internet,m,INTERNET,-2.04260819938332,1.57357807373238,-2.37265243271278,-0.5726764307208411,1
56,30.34,Bank4,Master_Debit,chip,m,ATM,-8.41095284378947,7.90955027171992,-1.94884168418001,3.9800310936886096,0
20,468.29,Bank0,Master,chip,m,ATM,0.21144828162227802,-1.60684826677093,1.01148219472839,1.5936031581454098,0
77,36.42,Bank3,Visa,chip,f,ATM,-2.5426351178273903,1.77156785522661,-0.7511395899766641,0.8760703441152191,0
18,54.95,Bank3,Master,chip,m,ATM,1.03057631522633,-0.0735229327033735,0.768937357816297,1.51396603560541,0
73,42.0,Bank2,Visa,INTERNET,f,INTERNET,2.09123903672351,0.11349184506546302,-2.87818390107234,0.354706097023686,0
21,50.0,Bank2,Visa,magnetic,f,ATM,1.93467902532946,-0.523065176460089,-1.3378763039133301,-0.23955034740045,0
61,15.0,Bank1,Visa,chip,f,POS,-1.15066767668008,0.7540825118134609,-0.25458056457989703,-0.861804793782756,0
65,199.8,Bank8,Visa_Debit,chip,m,ATM,-0.7574046548090859,0.166177635964493,-0.20892826781427104,0.0449061315753277,0
24,310.34,Bank3,Visa_Debit,chip,m,POS,-1.05527208589549,-1.6677224896979197,0.29929082424108,0.933228990126422,0
28,6480.0,Bank3,Visa,chip,f,ATM,-4.42350762703846,1.64804777413239,-6.9343878567291295,4.89460056642244,1
35,4807.200000000001,Bank1,Master_Debit,internet,m,INTERNET,-0.361427838541789,1.13347191665669,-2.97136044013455,-0.28307252573931396,1
39,3192.0,Bank3,Visa,internet,f,INTERNET,-8.25711081724667,-4.8144607395562105,-5.36530689032661,1.20422986423394,1
48,208.0,Bank4,Visa_Debit,magnetic,f,ATM,0.825562910599074,-0.29635066199815696,-0.14176370223915602,1.3318381771236398,0
76,224.2,Bank5,Visa_Debit,chip,f,POS,-0.692082547191384,0.436664386730865,1.4088995972468201,2.3201873198401297,0
65,252.88,Bank10,Visa,magnetic,f,ATM,-2.4212901076807203,-1.42516869882055,-0.543890669984541,0.6913100922954529,0
36,1222.7,Bank9,Master,INTERNET,f,INTERNET,-0.22191333425853896,-4.9472274355753605,-1.93906498755305,0.0826806982767998,0
27,60.1,Bank1,Visa_Debit,chip,f,POS,1.41187613898303,-1.44035854030532,0.6715825461242231,-1.52777080822111,0
67,2.5,Bank5,Visa,chip,f,POS,1.1667728319151,-0.335479792320665,0.5871694825284771,0.0848159768413806,0
36,22.7,Bank1,Visa_Debit,chip,m,POS,-0.41512883134107703,0.8892737615923699,0.216791563202965,-1.18734303010993,0
44,4.7,Bank1,Visa,INTERNET,f,INTERNET,-0.98774303812896,1.18024854154552,-1.26376366028019,-0.9410103995904828,0
28,11.5,Bank3,Visa,magnetic,m,ATM,1.9675632165596202,-0.440780068286185,-0.26448521233947797,0.5123124697660829,0
56,12.0,Bank11,Visa,INTERNET,m,INTERNET,1.6234880694536498,-0.72612646295663,-0.49882273768675395,-1.5431046009723601,0
66,7.64,Bank4,Visa,INTERNET,f,INTERNET,1.26512137995144,0.468535267588976,-0.12328395598217402,1.11438285799873,0
74,5.09,Bank5,Master,INTERNET,f,INTERNET,-1.03618520148199,1.0437900135090201,0.8943066123216601,-0.5373190435092979,0
57,144.0,Bank5,Visa_Debit,magnetic,f,ATM,1.01861455256021,-0.26787646690309397,-0.38094680144263,0.9890908026009899,0
19,0.89,Bank3,Master,magnetic,f,POS,1.19654646064372,0.280099808023466,0.641974971473526,0.6382544841561629,0
65,3.59,Bank0,Master_Debit,INTERNET,f,INTERNET,1.27254509786987,0.21433682740566898,0.197844330380386,0.30665384018614805,0
75,1.98,Bank0,Visa,INTERNET,m,INTERNET,-1.65946544230494,1.59136336329961,-0.759913478130672,-0.21548217728404398,0
18,79.9,Bank0,Visa,INTERNET,m,INTERNET,-0.40467854559343097,0.5886411000277889,0.27349182846035297,-0.36792844328348706,0
45,11.5,Bank5,Visa,chip,f,POS,-1.1426380627532,0.9163639845160172,2.22227312195506,0.0878651864294119,0
47,0.89,Bank0,AmEx,INTERNET,m,INTERNET,-0.43600749858769394,0.9858635925368342,0.40483596628626706,-0.633819717835189,0
40,500.0,Bank1,Master_Debit,INTERNET,m,INTERNET,-5.81269216100633,-4.28383151396088,-1.01160861526573,-1.8404933310257399,0
54,139.95,Bank0,Visa,INTERNET,m,INTERNET,1.82096150058983,-0.5623060574371129,-1.6113221543656102,0.266564391420659,0
62,50.9,Bank3,Master,chip,f,ATM,-0.44379395653885206,1.2713952895814098,1.20617786290079,0.7903712444251492,1
55,405.38,Bank0,Visa,magnetic,f,POS,-8.674480760494049,-12.9881421383706,0.7426901073270079,0.8473370414850742,0
55,2.86,Bank0,Visa_Debit,chip,m,POS,1.87311426135771,0.356118510797043,-0.38116938830608293,3.88556007334939,0
76,0.89,Bank6,Visa,chip,m,ATM,2.09617097827867,-0.23264505124475798,-1.52585009175794,0.0601171796569946,0
27,1.98,Bank7,Visa,INTERNET,m,INTERNET,-0.517142904895551,0.6042717943891489,-1.0798568368730201,-1.95858933814623,0
33,4.16,Bank1,Visa,INTERNET,m,INTERNET,-0.46031262777070203,0.883010408198995,1.0586548664468298,0.7675512024231009,0
33,3.94,Bank1,Visa,chip,f,ATM,0.0540806146913658,1.712995815563,0.6488381634499799,4.31950689837315,0
71,0.1,Bank2,Visa,internet,m,INTERNET,-1.2984432329537299,1.94810044909488,-4.50994688793757,1.30580476704534,1
50,98.7,Bank7,Visa_Debit,magnetic,f,POS,-2.7079152821224803,-1.89378817431765,1.45590825361877,0.256049337480505,0
48,1796.6,Bank3,Visa,internet,f,INTERNET,-4.0640047384281495,3.10093489093256,-1.1884980036547599,3.2646327404517503,1
39,47.0,Bank1,Master,chip,m,ATM,-0.41717775892358006,0.7423890062524059,1.2715267599058602,0.8340905453224441,0
69,187.43,Bank10,Visa_Debit,magnetic,f,POS,-6.49332741740927,-5.96456836803722,-0.220737747361238,1.79123227203228,0
55,3.78,Bank6,Master,chip,m,POS,0.991960172007889,0.119900825264566,2.17819283222126,2.8587904376892,0
69,4.13,Bank6,Visa,chip,m,POS,-0.7227187290326209,1.56514809862958,1.2276663053549,3.87393454079781,0
18,14.95,Bank0,Visa,INTERNET,f,INTERNET,1.21262027131269,0.33968276795044705,0.471713313945713,1.11674847431778,0
29,159.99,Bank4,Master,INTERNET,m,INTERNET,-1.744299116997,1.77357652852608,0.779781484234656,-0.860325177663986,0
77,72.78,Bank4,Master,INTERNET,m,INTERNET,0.9941830006895951,-0.25167120704410395,1.18286959837286,0.707424480357904,0
68,2.69,Bank2,Visa_Debit,INTERNET,m,INTERNET,0.0208465656566583,0.872938105496294,0.19514369991771802,-0.796468534078435,0
77,11.0,Bank11,Master_Debit,chip,m,POS,-0.6909984638414721,1.21718718469141,-0.311321209799573,0.752773985002782,0
51,208.89,Bank2,Master,chip,m,POS,0.8753992643813281,-1.2280293350678102,0.597263096074176,-1.10093708486377,0
25,7.95,Bank6,Visa,INTERNET,m,INTERNET,-1.3497170404058,1.6304765027688,0.268187318895237,1.14952822681132,0
56,365.0,Bank6,Visa,chip,f,POS,0.70081692435795,-2.16539835337474,0.496354818829245,-0.124916078905828,0
47,0.89,Bank1,Visa,magnetic,f,POS,-1.0685314964527701,1.7161510117273402,-0.765723160962147,-0.6229223782211589,0
42,2.67,Bank1,Master,chip,m,POS,0.0333484327230053,0.807066318783884,0.15002484009939498,-0.7936462388674499,0
75,0.89,Bank6,Visa,chip,m,POS,2.02010932999994,0.0667232578849362,-1.61679681438843,0.351511691305584,0
48,1.0,Bank1,Visa_Debit,INTERNET,f,INTERNET,2.0622510664007603,-0.0324657417996706,-1.25244132074416,0.363775130152293,0
60,10.59,Bank3,Visa_Debit,INTERNET,f,INTERNET,0.0279156597301446,1.0395061810428299,-0.368634771132944,2.16486270481517,0
22,10.0,Bank0,Visa,chip,m,POS,-1.51924353075082,2.3084924536764304,-1.50359931953802,2.06410058377601,1
76,53.89,Bank4,Visa,chip,m,POS,-0.9654938405319409,1.5964246813555198,1.16362312807745,2.8275448670074304,0
64,69.98,Bank2,Visa_Debit,chip,f,ATM,2.15020337516843,-1.0632119498454,-2.16127008235856,-2.75109324945068,0
24,196.2,Bank5,Visa_Debit,chip,m,ATM,-0.588701352130176,0.374857785754314,0.8213320552487171,0.6202182939333339,0
21,1302.0,Bank1,Visa,chip,f,ATM,-0.306855773980021,-4.606565340813071,-2.9371887135793195,0.6473847439769339,0
62,5.25,Bank0,Master,chip,m,ATM,-0.539349159123616,0.46407898245319107,1.34904242620805,1.0548396078211602,0
52,15.0,Bank3,Master,chip,f,POS,-1.62751568194108,-1.1313156235338602,1.3154911757289498,1.72893392546888,0
33,16.57,Bank5,Visa_Debit,INTERNET,m,INTERNET,-0.7092794375877399,0.614452468996035,0.968485961139956,0.0275729302130044,0
77,60.42,Bank9,Visa,chip,f,POS,1.89674604812517,-0.11570963119584698,-1.73289366435475,0.5014416122003621,0
45,6.79,Bank7,Master,chip,f,ATM,-0.49361932933331104,1.22988617118303,-0.25520439347203,0.729268874184452,0
58,13.99,Bank0,Visa_Debit,chip,f,POS,-1.14636383520966,1.4629806423963,0.630105435767963,-0.195036825079852,0
45,39.85,Bank1,Master_Debit,magnetic,f,ATM,-0.0293961530747622,0.9212010365964259,-0.28321754532285903,-0.142694435704192,0
54,114.98,Bank1,Visa_Debit,chip,f,POS,1.8285730954589998,-0.451612394100701,-3.30245348593094,-0.519568436313047,0
47,0.54,Bank10,Master_Debit,INTERNET,f,INTERNET,-0.0644764722329077,0.807186285789692,0.205267752357153,-0.589088644025715,0
76,8.93,Bank2,Visa,INTERNET,f,INTERNET,-0.610973011762247,1.22554391575969,-0.38806696580701,-1.29984320096734,0
44,0.61,Bank4,Visa_Debit,chip,f,POS,-0.415508135723361,0.572577602173349,1.99284186646677,-0.17228813597078302,0
67,1.29,Bank5,Master,INTERNET,m,INTERNET,1.94619364473425,0.0290190408698904,-1.8763950190323002,0.22202343863296103,0
33,1.0,Bank2,Master_Debit,chip,m,POS,1.21472004854895,-0.305041246563236,-0.12027287058096399,-0.836386766113107,0
78,39.99,Bank0,Master,chip,f,ATM,1.27914913008244,-0.721091265296135,0.30132983932447804,-0.742762377202948,0
58,13.85,Bank9,Visa_Debit,chip,f,POS,1.19116024137695,0.232726098066755,0.581747859693959,1.31920018692278,0
62,156.99,Bank8,Visa_Debit,magnetic,m,POS,-2.21380612018948,1.13033882547601,-0.9278953010273969,-0.6638956905203671,0
51,122.36,Bank2,Visa_Debit,chip,f,ATM,1.02528810817266,-0.841061989396278,0.776423070785106,0.24229783361751803,0
69,10.0,Bank6,Master,internet,f,INTERNET,-16.9174682656955,9.66990017304097,-23.736443410521602,11.8249902296814,1
48,7.7,Bank3,Master,chip,f,ATM,-0.586098899911038,0.8988419887506629,-1.2793189372923401,-1.4787575188890298,0
59,0.38,Bank6,Visa_Debit,INTERNET,f,INTERNET,-0.6785489946058031,0.8111517304351791,2.1326635296142,1.64983849255094,0
21,14.45,Bank5,Master,magnetic,f,POS,1.93689098063664,-0.36041533932391495,-0.44783511410292,0.20498648230671696,0
36,1.0,Bank7,Visa_Debit,chip,f,ATM,2.03107339697168,-0.137871249357005,-1.4628930923842702,0.147900226191183,0
77,456.4,Bank3,Visa_Debit,chip,f,ATM,-4.38422089880268,3.2646648101230498,-3.07715801666012,3.40359359659281,1
68,117.93,Bank1,Visa_Debit,chip,f,POS,-1.26849463973719,-0.573670541024663,1.01029033774186,-1.169329414762,0
49,10.0,Bank2,Visa_Debit,chip,f,ATM,1.1228679223579399,0.61847945181241,0.649983907144144,2.52095742881439,0
54,735.0,Bank4,Visa_Debit,chip,m,ATM,-0.24075125811382,-2.2898544189303,-0.460110511914246,2.0069746713957097,0
31,7.68,Bank6,Master,INTERNET,m,INTERNET,-0.713659055173908,0.8243011929659949,1.53360464946399,-1.1556488492717198,0
23,15.95,Bank6,Master,INTERNET,f,INTERNET,0.0675917675579417,0.408030180231614,1.67258244792467,-0.406940351328984,0
47,11.88,Bank4,Visa,magnetic,m,POS,1.23818707911359,0.11163110653707599,0.231095022776699,1.2796617904282,0
46,50.0,Bank1,Visa_Debit,INTERNET,m,INTERNET,2.1807729391890502,-1.84146747541801,0.0676143077813119,-1.57361504042346,0
42,138.0,Bank5,Visa_Debit,chip,f,ATM,1.19258952351734,-1.60466053246633,0.52785599972907,-1.4537894657326897,0
61,2.21,Bank1,Master,chip,m,POS,-1.81810911081592,0.422986480922609,1.6247318824630201,-0.34046315203600197,0
27,3.84,Bank0,Visa_Debit,magnetic,m,POS,-3.80458838444432,2.9909388034329702,0.569928564407974,-2.33601775603765,0
64,33.58,Bank3,Visa,chip,m,POS,1.29696839597662,-0.39509103821577296,0.0465313697508934,-0.775087155390604,0
66,49.0,Bank2,Visa,magnetic,f,ATM,-2.3493399641893,1.51260401518904,-2.64749719609623,1.7537924723730098,1
39,0.89,Bank3,Visa,INTERNET,m,INTERNET,1.93730279218898,-0.351276319648728,-1.43581126074283,0.0025862222466991897,0
67,1.0,Bank5,Visa,INTERNET,m,INTERNET,-0.28983064947679,0.7937595143478979,1.46329459214774,1.5445299636029899,0
55,29.56,Bank10,Visa,chip,m,POS,-3.8636353295684804,-3.9040036238948703,1.21730790376178,0.0104605862882106,0
64,0.77,Bank9,Master_Debit,chip,m,POS,-2.56288559741319,2.13659982864168,-1.0174919795976802,-2.83908473169744,0
34,149.4,Bank11,Master_Debit,chip,f,POS,-0.9229975396930921,0.815364607948263,0.316325974382509,-0.262638514518964,0
24,10.0,Bank2,Visa,internet,m,INTERNET,1.14043132434726,1.1342430027989199,-1.4294547407265499,2.01222598912655,1
46,254.96,Bank6,Visa,chip,f,ATM,0.9257872912227411,-1.2581266723301399,-0.186110675281422,-0.23946020019458397,0
38,99.9,Bank5,Visa_Debit,chip,m,ATM,1.22499411593579,-0.8632577994503922,-0.0466820667912857,-0.355685467027194,0
56,17.78,Bank8,Visa,chip,m,ATM,-1.79814654326134,0.134220315231098,0.18202780968203797,-0.544707815936065,0
61,91.30000000000001,Bank8,Master,internet,m,INTERNET,-3.5190295449745697,4.14086717613266,-3.62820236883577,5.50567203744754,1
64,20.0,Bank0,Visa,magnetic,m,POS,-0.26756742407598,0.335057247052974,-0.861462152221376,-0.7380848428857378,0
26,59.9,Bank3,Visa,INTERNET,f,INTERNET,1.89405323882183,-0.432352300589916,-0.9389158316913392,0.437162636042324,0
58,67.64,Bank5,Visa,magnetic,f,POS,1.97305422744792,-0.588378818372264,-1.43331234404556,0.589434366942522,0
70,7.32,Bank8,Visa,INTERNET,f,INTERNET,-0.596489407795991,0.575946964422782,-0.42792134241385105,-1.6029675486221497,0
63,61.95,Bank9,Master,chip,m,ATM,1.87354032346753,-0.635743124116752,-0.7046754970923109,0.319769385102805,0
65,3.7,Bank1,Visa,chip,m,POS,-0.937926027698539,0.108769910911745,3.2671072758817,0.378716097031433,0
69,38.99,Bank2,AmEx,chip,m,ATM,-1.70231312196886,0.24983935005506103,0.83381180895668,-0.711178976175428,0
76,567.13,Bank1,Master,chip,m,ATM,-0.06342293724811,-2.1133896023754097,1.4939322307971699,3.3457536756726403,0
67,5.0,Bank1,Visa,chip,f,POS,-1.1213657156649999,1.6736722602295,0.96184061829474,0.873485470895929,0
56,107.95,Bank0,Visa,chip,m,POS,2.08282476196011,-1.7230110852323797,-0.9848649837697941,-1.570342142109,0
53,134.03,Bank4,Master_Debit,chip,f,POS,-1.57667745730842,0.0770440162771147,0.809041366943004,-0.27752402980049,0
40,6.93,Bank7,Visa,INTERNET,m,INTERNET,1.22367238499117,0.372450237905087,0.444164825339087,0.770751717647741,0
61,25.56,Bank2,Visa,chip,m,POS,-0.9734632007958292,0.937006343436365,0.786582938699171,0.7543131962155899,0
48,10.0,Bank5,Visa,internet,m,INTERNET,-15.819178720771802,8.7759971528627,-22.8046864614815,11.864868080360699,1
71,50.0,Bank1,Visa,magnetic,m,ATM,-0.799130881525998,0.449430658427661,0.6419958509185101,-0.494059622587391,0
19,0.89,Bank9,Master,chip,m,ATM,2.02041246055918,0.0966708052475203,-1.6082018111919298,0.34749476194684903,0
21,23.4,Bank3,Master_Debit,chip,m,ATM,1.89221417278785,-0.153342677739638,-0.336647479234842,1.1672747951459,0
79,10.0,Bank0,Visa_Debit,INTERNET,m,INTERNET,-0.7278049257426781,1.0050914052995898,0.49105718347677,-0.466731480666337,0
60,15.02,Bank1,Visa,INTERNET,m,INTERNET,1.20289407112284,0.15881107744271697,0.137183346834499,0.9506089006376921,0
23,1796.6,Bank4,AmEx,internet,m,INTERNET,-4.0640047384281495,3.10093489093256,-1.1884980036547599,3.2646327404517503,1
51,4.5,Bank8,Visa_Debit,INTERNET,f,INTERNET,-0.27121726018708,0.40000391281279296,-1.1650334051633,-3.3338748135906897,0
49,304.62,Bank0,Master,chip,m,ATM,0.5880112093798721,-1.6876849343453402,0.000392321279758485,-0.6665294582868461,0
19,25.99,Bank0,Visa,INTERNET,f,INTERNET,-0.33207832004616805,0.5830014994421999,-0.38740800814804294,-1.2992222528403001,0
67,238.16,Bank0,Visa,INTERNET,m,INTERNET,1.74253459146286,-1.5198696194266001,-1.2848531971502901,-0.8098896605352841,0
53,50.0,Bank10,Master,chip,f,POS,1.09231832808309,0.0238242079396677,0.0757623375224085,0.9246563621120379,0
71,60.03,Bank1,Visa,chip,f,ATM,0.19902687423498702,0.14879443799221,0.696458419877337,-0.15544385164802202,0
69,10.0,Bank5,Visa,magnetic,f,ATM,0.725645739819857,2.3008944377660296,-5.32997618300917,4.007682804682,1
25,56.88,Bank3,Master,chip,m,ATM,-1.7995194700557802,0.38216197317251793,0.22085325488646998,-1.2469270151540701,0
54,0.76,Bank3,Visa,INTERNET,f,INTERNET,1.00285571998073,0.0582603640683271,1.41215098062094,2.4386011574295,0
38,29.94,Bank0,Visa_Debit,INTERNET,m,INTERNET,1.97888367498265,0.288743037374195,-1.94345024645464,1.03716381391636,0
53,0.12,Bank5,Visa_Debit,chip,m,POS,1.2312104969125202,0.255716729927657,0.230555551539685,0.608970891553938,0
67,17.95,Bank1,Visa,magnetic,m,ATM,-1.175669807234,0.7377876948709109,1.5507106137126598,-0.554641394376783,0
66,0.66,Bank2,Master,INTERNET,m,INTERNET,1.31756010466093,0.33229907955137106,-0.0453083372601306,0.495794842693654,0
23,1.37,Bank1,Visa,chip,m,ATM,1.17662909677521,-0.16057451682237697,1.1464725513444198,0.6598881286538111,0
42,10.0,Bank1,Visa,INTERNET,f,INTERNET,0.132360074957763,0.5431305310736121,-2.06859164628393,-2.10002755739442,0
58,0.89,Bank5,Visa,INTERNET,f,INTERNET,2.04276524465046,-0.194475127177392,-1.2019806675942801,0.236473018498334,0
45,172.78,Bank0,Visa,INTERNET,m,INTERNET,-5.214495552332269,-6.3960591700484,1.6239579577079901,0.15945448805876003,0
19,99.84,Bank3,Master,INTERNET,m,INTERNET,1.32067934600688,-0.9786225895469709,-0.81104071996933,-2.34713992897993,0
34,10.0,Bank1,Visa,internet,f,INTERNET,-1.4768934361936101,2.1223137924616498,-1.22946956041319,1.2018487982314299,1
22,1103.0,Bank0,Visa,magnetic,f,ATM,-0.649564014296384,-0.277577147894437,-3.02997408330416,-0.6348599994291989,0
66,13.99,Bank3,Visa,chip,f,ATM,-0.30247405463054305,0.9369174020068349,-0.307344724159424,-1.0088636374046098,0
66,15.16,Bank1,Master,chip,m,POS,-1.4691968643225601,0.920103659080312,0.6242549653476539,-3.51088866934295,0
46,83.0,Bank2,Visa,magnetic,m,POS,-3.97593925787714,-1.24493887246577,-3.70741371980754,4.54477220840185,1
45,1.0,Bank0,Visa_Debit,chip,f,POS,1.1551513560412199,0.143818626840689,0.522810710481851,1.47625957595541,0
55,115.0,Bank9,Master,chip,m,POS,-1.83609185436046,-2.34387610739991,1.42276650730302,-1.9225028810111398,0
58,200.0,Bank5,Master,chip,m,ATM,1.7013617810869899,-1.86616062433323,-0.14592951508583898,-0.48337785460343397,0
30,49.9,Bank2,Master_Debit,chip,f,ATM,1.1757770688131102,0.00352487143715024,-0.00457097833066497,-0.11021825639925,0
69,1.98,Bank9,Master,INTERNET,m,INTERNET,-0.751986327043424,0.8735801296889352,2.27669671085686,-0.668857844491567,0
57,9.06,Bank2,Visa_Debit,magnetic,f,ATM,1.20152930389959,-0.21348898550407,0.512273621454432,-0.7510979877491779,0
39,18.58,Bank0,Visa_Debit,magnetic,m,POS,1.42296884501026,-0.336072440650303,-0.497186571042634,-1.11570361324932,0
37,0.99,Bank6,Master_Debit,magnetic,m,POS,-0.511996229353648,1.35773943315768,-0.16305467654100197,0.830503472323367,0
28,1.0,Bank0,Visa,chip,f,ATM,1.3029781383568602,-0.366443095347872,0.31549829821410197,-1.1129462792020501,0
51,1.98,Bank2,Visa,INTERNET,m,INTERNET,2.05194369670055,-0.17571505967899803,-1.26115206373003,0.19706585457897,0
79,276.34,Bank0,Visa_Debit,magnetic,f,ATM,-1.91454535462116,-0.7332694009050921,1.8757660269917802,1.39848331565002,0
35,34.9,Bank0,Visa_Debit,chip,m,POS,1.24155441106539,-0.655989800296588,0.218197414128742,-0.5712474718689,0
61,32.5,Bank4,Visa_Debit,chip,m,POS,1.2492866167972299,-0.488783179174225,1.06478231962662,0.480057301946664,0
35,10.0,Bank3,Visa_Debit,INTERNET,f,INTERNET,-1.0103816590391999,0.33210013467413896,1.93785785756798,-1.6741253871845,0
61,0.76,Bank7,Visa,INTERNET,m,INTERNET,2.06352312943968,0.6581730120339201,-3.1545284032761,0.6116180316881229,0
56,100.95,Bank8,Visa_Debit,magnetic,m,POS,2.00570209861342,-0.9812531597017281,-1.8720963184379,-0.5899073261306079,0
37,4.99,Bank11,Master,INTERNET,f,INTERNET,1.97472499563321,-0.47494327791056395,0.0381373354279828,1.1617970854919701,0
54,999.9,Bank0,Master,internet,m,INTERNET,-16.5986647432584,10.5417508026636,-19.818981808527898,6.017294647361901,1
37,184.0,Bank0,Visa,INTERNET,f,INTERNET,0.907071448207902,-0.370615561078833,0.387672932616281,1.2245081466270802,0
